order,batch_id,mount,bortle,telescope,session_date,filter,exposure,file_path,ra,dec
1944,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-222907.fit,10.90416,42.393611
1945,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-223443.fit,10.6125,40.311667
1946,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-223217.fit,9.30834,41.070278
1947,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-223310.fit,9.42084,40.9075
1948,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-223349.fit,9.42084,40.9075
1949,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-223646.fit,10.587495,40.353611
1950,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-223750.fit,10.587495,40.354167
1951,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-223930.fit,12.649995,41.991389
1952,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-224019.fit,12.499995,42.1175
1953,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-224259.fit,11.31666,42.683889
1954,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-224151.fit,11.308335,42.741667
1955,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-224557.fit,11.308335,42.682222
1956,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-224354.fit,11.31666,42.683611
1957,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-224502.fit,11.308335,42.683333
1958,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-224634.fit,11.308335,42.682222
1959,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-224730.fit,10.4625,41.538333
1960,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-224832.fit,10.56666,41.508889
1961,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-225004.fit,10.558335,41.2075
1962,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-225105.fit,10.56666,41.226944
1963,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-225136.fit,10.56666,41.226944
1964,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-225237.fit,10.97916,41.2275
1965,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-225409.fit,10.95,41.229167
1966,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-225338.fit,10.95,41.229167
1967,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-225510.fit,11.36667,41.231111
1968,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-225642.fit,11.337495,41.234722
1969,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-225916.fit,11.33334,41.529722
1970,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-230017.fit,11.32917,41.834167
1971,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-230220.fit,11.325,41.808056
1972,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-230118.fit,11.325,41.808611
1973,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-230351.fit,11.32083,41.812222
1974,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-230857.fit,10.125,41.800833
1975,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-230321.fit,11.32083,41.812222
1976,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-230554.fit,10.92084,41.811944
1977,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-230726.fit,10.53333,41.808333
1978,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-231030.fit,10.17084,41.480833
1979,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-231202.fit,10.16667,41.508889
1980,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-231232.fit,10.16667,41.508889
1981,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-231505.fit,10.17084,41.193889
1982,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-231536.fit,10.17084,41.193889
1983,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-231739.fit,10.187505,40.929167
1984,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-231809.fit,10.187505,40.929167
1985,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-232043.fit,10.57083,40.934167
1986,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-231911.fit,10.6125,40.933611
1987,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-232144.fit,11.004165,40.940278
1988,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-232245.fit,10.95,40.941667
1989,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-232316.fit,10.95,40.941667
1990,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-232518.fit,11.337495,40.942778
1991,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-232417.fit,11.379165,40.941944
1992,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-232751.fit,11.74584,41.235556
1993,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-233126.fit,11.720835,41.817778
1994,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-233157.fit,11.720835,41.817778
1995,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-233359.fit,11.716665,42.102778
1996,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-233430.fit,11.716665,42.102778
1997,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-233602.fit,11.29167,42.105
1998,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-233734.fit,10.929165,42.099722
1999,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-233633.fit,11.29167,42.105
2000,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-233835.fit,10.933335,42.096944
2001,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-234108.fit,10.924995,42.107778
2002,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-234414.fit,9.729165,41.231667
2003,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-234546.fit,9.804165,40.915833
2004,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-234747.fit,10.216665,40.628333
2005,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-234716.fit,10.216665,40.628333
2006,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-234848.fit,10.62084,40.644167
2007,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-234949.fit,10.575,40.645
2008,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-235121.fit,11.008335,40.648611
2009,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-235253.fit,10.95834,40.649167
2010,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-235222.fit,10.95834,40.649167
2011,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-235020.fit,10.575,40.645
2012,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-235359.fit,12.17916,41.766389
2013,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-235626.fit,12.11667,42.119722
2014,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-235530.fit,12.100005,41.824167
2015,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-235703.fit,12.11667,42.119722
2016,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-235829.fit,11.687505,42.418056
2017,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251117-235905.fit,11.687505,42.418056
2018,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251118-000134.fit,11.325,42.407778
2019,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251118-000001.fit,11.308335,42.396111
2020,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251118-000236.fit,10.92084,42.391389
2021,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251118-000414.fit,9.30417,41.053333
2022,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251118-000306.fit,10.92084,42.391389
2023,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251118-000507.fit,9.424995,40.892222
2024,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251118-000616.fit,9.4125,40.912222
2025,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251118-000744.fit,10.637505,40.356944
2026,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251118-000638.fit,9.4125,40.912222
2027,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251118-000916.fit,10.58334,40.353333
2028,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251118-000843.fit,10.58334,40.353333
2029,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251118-001145.fit,12.504165,42.109444
2030,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251118-001550.fit,11.233335,42.720833
2031,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251118-001357.fit,12.51666,42.113333
2032,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251118-001856.fit,10.474995,41.557222
2033,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251118-001958.fit,10.562505,41.504167
2034,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251118-002129.fit,10.558335,41.219722
2035,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251118-002200.fit,10.558335,41.219722
2036,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251118-002028.fit,10.562505,41.504167
2037,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251118-002301.fit,10.98333,41.228889
2038,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251118-002808.fit,11.337495,41.234722
2039,S50_499f4e4a_2025-11-17_IRCUT,EQ,Unknown,S50_499f4e4a,2025-11-17,IRCUT,30.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_mosaic_M 31_30.0s_IRCUT_20251118-002838.fit,11.337495,41.234722
